,TARGETID,Redrock z,Redrock spectype,best z,best spectype,best flag,N_VI,all VI issue,all VI comments,merger comment,DELTACHI2,ZWARN,ZERR,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,MW_TRANSMISSION_G,MW_TRANSMISSION_R,MW_TRANSMISSION_Z
489,3.51913E+16,0.2306,GALAXY,0.2306,GALAXY,4,3,--|--|--,--|--| H-alpha and OIII doublet,none,1953.614214,0,5.78E-06,3964,4.4964547,9.294176,13.102897,1.5620233,3.2287035,4.551815,0.95983016,0.9727604,0.98467076
490,3.51913E+16,0.1262,GALAXY,0.1262,GALAXY,3.333333333,3,--|--|--,--|--| H-alpha but little else,none,153.8256368,0,3.70E-05,3957,4.5404067,11.302709,21.437527,1.5752574,3.9213834,7.437577,0.9613871,0.973823,0.9852723
491,3.51913E+16,0.127,GALAXY,0.127,GALAXY,4,3,--|--|--, LRG|--| H and K,none,901.2784207,0,4.46E-05,3965,8.279339,20.32987,35.08365,3.694459,9.071724,15.655248,0.96275884,0.97475874,0.98580176
492,3.51913E+16,0.1445,GALAXY,0.1445,GALAXY,4,3,--|--|--,--|--| H-alpha and OII,none,722.062248,0,1.42E-05,3506,8.778582,20.802996,44.688614,1.8449088,4.3719625,9.391769,0.9631884,0.9750517,0.98596746
493,3.51913E+16,5.3837,QSO,5.3837,QSO,1,3,RCS|S|--, Very poor spectrum. Target on outskirts of disturbed blue dwarf. Targeting problem?| seems unphysical|quasar?,"problems with calibration, all agree poor quality. set flag to 1",14.8452989,0,0.000510817,3999,10.913124,15.460363,16.975466,0.49226692,0.6973828,0.76572573,0.9601662,0.9729898,0.98480064
494,3.51913E+16,0.2234,GALAXY,0.2234,GALAXY,4,3,--|--|--,--|--| H-alpha and H-beta,none,8148.327703,0,2.83E-06,3988,6.4535747,11.94687,17.72521,3.2959964,6.101555,9.052693,0.9591206,0.97227585,0.9843964
495,3.51913E+16,0.126,GALAXY,0.126,GALAXY,4,3,--|--|--,--|--| H-alpha and NII,none,492.8346201,0,7.69E-06,3975,10.582798,20.198812,33.46404,1.7343119,3.310187,5.484096,0.96361536,0.9753428,0.9861321
496,3.51913E+16,0.3124,GALAXY,0.3124,GALAXY,4,3,--|--|--,Post-starburst|--| H and K,none,2006.704653,0,4.24E-05,3977,8.219597,29.286692,53.690144,3.4538245,12.30609,22.560272,0.9620017,0.97424227,0.9855095
497,3.51913E+16,0.2493,GALAXY,0.2493,GALAXY,4,3,--|--|--,--|--| H-alpha and SII,none,442.6729728,0,3.41E-05,3547,2.789687,8.28969,15.174109,1.6429013,4.8819613,8.936331,0.96418685,0.97573245,0.98635244
498,3.51913E+16,0.3521,GALAXY,0.3521,GALAXY,4,3,--|--|--,--|--| H-alpha and H-beta,none,2947.991052,0,8.19E-06,3527,2.0605428,7.43124,17.917917,1.0367479,3.7389777,9.015277,0.9624105,0.97452116,0.98566735
499,3.51913E+16,0.0571,GALAXY,0.0571,GALAXY,4,3,--|--|--,--|--| H-alpha and OIII doublet,none,417.4057912,0,9.13E-06,3539,9.886631,15.408236,21.051435,1.303473,2.0314522,2.7754629,0.96318465,0.97504914,0.98596597
500,3.51913E+16,0.2742,GALAXY,0.2742,GALAXY,4,3,--|--|--, H-alpha and SII|--|--,none,2835.591433,0,6.87E-06,3532,2.7377095,5.638778,9.1563225,1.8068186,3.72145,6.0429397,0.96322083,0.9750738,0.98598
501,3.51913E+16,0.1882,GALAXY,0.1882,GALAXY,4,3,--|--|--,H-alpha and OII|--|--,none,2895.37592,0,1.15E-05,3446,18.509666,48.301884,95.29015,4.124188,10.76227,21.231852,0.9614255,0.9738492,0.9852871
502,3.51913E+16,0.0702,GALAXY,0.0702,GALAXY,4,3,--|--|--, H-alpha and OIII|--|--,none,548.4364533,0,1.03E-05,3432,4.5664845,7.9975343,11.158859,1.866947,3.2696865,4.562153,0.9616169,0.9739798,0.985361
503,3.51913E+16,0.0998,GALAXY,0.0998,GALAXY,4,3,--|--|--, H and K| LRG|--,none,2274.58002,0,2.70E-05,3423,47.251366,105.54963,190.18478,7.7085853,17.219362,31.026737,0.96199447,0.9742374,0.9855068
504,3.51913E+16,0.8989,GALAXY,0.8989,GALAXY,1,3,S|RC|--, too faint| Very low surface brightness target. No lines in very noisy spectrum.|--,"flags range from 0 to 2, set to 1",2.187756315,4,9.73E-05,3511,4.9741635,10.158582,16.489971,0.10919743,0.22301055,0.36200303,0.9649086,0.97622436,0.98663056
505,3.51913E+16,0.5002,GALAXY,0.5002,GALAXY,4,3,--|--|--, OII and OIII| possible AGN as OIII strong|--,none,931.0346307,0,5.43E-05,3953,3.970135,11.789573,28.059383,1.285363,3.8169684,9.08445,0.9526886,0.96787894,0.98190385
506,3.51913E+16,0.1278,GALAXY,0.1278,GALAXY,4,3,--|--|--, OII and H-alpha|--|--,none,2124.688321,0,7.81E-06,3984,35.387722,92.04838,200.20193,5.2907276,13.761918,29.931679,0.95621693,0.9702921,0.98327243
507,3.51913E+16,0.3891,GALAXY,0.3891,GALAXY,4,3,--|--|--, OII and H-alpha|--|--,none,2996.569797,0,1.07E-05,3968,2.919066,10.895243,22.895233,1.04688,3.907418,8.211038,0.9512401,0.9668874,0.98134106
508,3.51913E+16,0.1277,GALAXY,0.1277,GALAXY,4,3,--|--|--, H-alpha and SII|--|--,none,1602.822294,0,7.21E-06,3981,3.8167946,8.175075,15.449341,1.6147299,3.45854,6.5359845,0.96203524,0.9742652,0.9855225
509,3.51913E+16,0.1774,GALAXY,0.1774,GALAXY,4,3,--|--|--, giant H-alpha and OIII|--|--,none,20981.83043,0,1.55E-06,3982,4.364195,7.1932554,7.072478,1.9463834,3.2081134,3.1542478,0.9519813,0.9673948,0.9816291
510,3.51913E+16,0.5173,GALAXY,0.124,GALAXY,1,3,--|RCS|--, i'm no expert but the shape of the spectrum looks off| Poor spectrum and fit. Possible redshift based on Halpha alone|--,"bad continuum. disagreementin flag, but z is not secure.",28.63503082,0,3.47E-05,3983,4.526299,7.8903646,10.172826,0.62647235,1.0920832,1.4079922,0.9636059,0.9753364,0.98612845
511,3.51913E+16,0.3037,GALAXY,0.3037,GALAXY,4,3,--|--|--, H and K|--|--,none,1436.661344,0,2.34E-05,3995,7.3691554,25.634872,53.192707,2.1191013,7.371658,15.296289,0.96466404,0.9760577,0.9865363
512,3.51913E+16,0.0551,GALAXY,0.0551,GALAXY,4,3,--|--|--, H-alpha and OIII|--|--,none,6026.992774,0,2.28E-06,3973,10.109472,13.261,15.382966,2.6829066,3.5192761,4.082415,0.9619614,0.9742148,0.985494
513,3.51913E+16,0.3629,GALAXY,0.3629,GALAXY,4,2,--|--,--|--,none,986.1143178,0,4.87E-05,3966,4.6417313,21.683908,50.240017,1.1817356,5.5204935,12.790577,0.96388924,0.97552955,0.9862377
514,3.51913E+16,0.3494,GALAXY,0.3494,GALAXY,4,3,--|--|--, H and K|LRG|--,none,343.9309926,0,0.000136053,3979,2.1232615,9.309943,21.542578,0.8464662,3.7115316,8.588232,0.9515643,0.9671094,0.98146707
515,3.51913E+16,0.3516,GALAXY,0.3516,GALAXY,4,3,--|--|--, H-alpha and SII|--|--,none,840.0788486,0,2.88E-05,3961,1.8003093,6.4779043,13.479789,0.99558085,3.5823162,7.4543962,0.96037614,0.9731331,0.98488176
516,3.51913E+16,0.3471,GALAXY,0.3471,GALAXY,4,3,--|--|--, OII and H-alpha|--|--,none,722.3451836,0,9.12E-06,3728,2.3925254,6.499445,10.308617,0.58792317,1.5971301,2.5331702,0.9529361,0.96804833,0.98199993
517,3.51913E+16,0.3849,GALAXY,0.3883,GALAXY,2.666666667,3,--|--|--, not many features| Poor match of red+blue arms. Redshift secure from absorption lines in red and OII in blue.|--,none,486.2702268,0,7.28E-05,3996,1.3943851,7.9251175,20.141462,0.67659664,3.8455,9.77323,0.95660096,0.9705546,0.9834212
518,3.51913E+16,0.3635,GALAXY,0.3635,GALAXY,3.666666667,3,--|--|--, H and K| LRG|--,none,150.9917319,0,0.0001491,3545,2.2085226,6.791097,12.496751,0.83939,2.5810823,4.749622,0.96124256,0.97372437,0.98521644
519,3.51913E+16,0.3488,GALAXY,0.3488,GALAXY,4,3,--|--|--, H-beta and MgI| LRG|--,none,1225.948734,0,3.95E-05,3745,6.072845,26.251759,60.903503,1.3118598,5.670922,13.156414,0.9513871,0.9669881,0.98139817
520,3.51913E+16,0.3641,GALAXY,0.3641,GALAXY,4,3,--|--|--, H and K|--|--,none,1365.309678,0,5.18E-05,3543,4.533903,17.385168,34.44503,2.0192585,7.7428093,15.340736,0.9597027,0.97267336,0.98462147
521,3.51913E+16,0.3104,GALAXY,0.3104,GALAXY,4,3,--|--|--, H-alpha and SII|--|--,none,1120.67065,0,1.75E-05,3528,5.2075853,14.54375,28.112259,1.9532341,5.454994,10.5442,0.9606269,0.9733042,0.9849787
522,3.51913E+16,0.2097,GALAXY,0.2097,GALAXY,4,3,--|--|--, H-alpha and SII|--|--,none,3391.803155,0,5.18E-06,3724,3.6357603,6.932274,11.0331135,1.9301876,3.6802726,5.8573666,0.95296425,0.9680676,0.98201084
523,3.51913E+16,0.0448,GALAXY,0.0448,GALAXY,4,3,--|--|--, H-alpha and OIII|--|--,none,832.8650217,0,6.86E-06,3719,31.0578,42.28019,41.29835,0.6117291,0.8327706,0.8134318,0.9527094,0.9678932,0.9819119
524,3.51913E+16,0.2054,GALAXY,0.2054,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,1156.597491,0,9.43E-06,3544,4.0153265,7.2305655,9.83881,1.3231163,2.3825905,3.24205,0.96055853,0.9732576,0.9849523
525,3.51913E+16,0.1117,GALAXY,0.1117,GALAXY,4,3,--|--|--, H and K; unidentified absorption redwards of 8000AA|LRG|--,none,3346.401613,0,2.04E-05,3517,46.463623,121.954445,232.05579,12.810931,33.625233,63.98233,0.9582971,0.9717135,0.9840779
526,3.51913E+16,0.3443,GALAXY,0.3443,GALAXY,4,3,--|--|--, H and K| LRG|--,none,352.4927966,0,9.43E-05,3742,2.4006126,11.670263,26.15016,0.8772739,4.264752,9.55625,0.9563133,0.970358,0.9833098
527,3.51913E+16,0.0358,GALAXY,0.0358,GALAXY,4,3,--|--|--, H-alpha and H-beta|--|--,none,208.4489824,0,1.39E-05,3523,5.6179986,8.430094,10.566131,1.1805178,1.7714272,2.2202756,0.94908464,0.96541107,0.9805026
528,3.51913E+16,0.3025,GALAXY,0.3025,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,421.4059142,0,2.82E-05,3504,5.7449126,16.546669,33.15508,1.5357999,4.423457,8.86342,0.94910216,0.96542305,0.9805094
529,3.51913E+16,0.1296,GALAXY,0.1296,GALAXY,3.666666667,3,--|--|--, H and K|LRG|--,none,511.0095895,0,3.68E-05,3538,9.582761,23.225647,39.06768,2.4160016,5.85564,9.849727,0.94890803,0.96529,0.9804338
530,3.51913E+16,0.1246,GALAXY,0.1246,GALAXY,3,3,--|--|--, H and K| LRG|--,"disagreement in flag, but z secure, set to 3.",710.4615162,0,3.32E-05,3541,8.947006,22.5811,39.24594,3.0271788,7.6402125,13.278687,0.9490847,0.96541107,0.9805026
531,3.51913E+16,0.2383,GALAXY,0.2383,GALAXY,4,3,--|--|--, H and K|LRG|--,none,1529.993822,0,4.00E-05,3513,7.151759,26.123602,51.260643,3.073485,11.226678,22.02938,0.94835496,0.964911,0.98021847
532,3.51913E+16,0,STAR,0,STAR,4,3,--|--|--, star; G-type?| Star target but blended with a galaxy|--,none,178.5889086,0,1.77E-05,3549,3.0692785,9.077874,16.841549,1.0133188,2.99705,5.5602183,0.9454869,0.9629443,0.97910047
533,3.51913E+16,0.1273,GALAXY,0.1273,GALAXY,4,3,--|--|--, H-alpha and SII|--|--,none,610.1566172,0,7.50E-06,3534,3.5012567,6.8775854,10.696718,1.3901263,2.7306519,4.246987,0.94762605,0.9644114,0.9799346
534,3.51913E+16,0.5788,GALAXY,0.5788,GALAXY,1,3,--|RC|--, not many features| Very noisy spectrum. No clear features.|--,flags ranging from 0 to 2. set to 1,5.555406436,4,9.82E-05,3531,2.924417,6.892885,11.924635,0.853046,2.0106394,3.4783897,0.94891506,0.96529484,0.98043656
535,3.51913E+16,0.3225,GALAXY,0.3225,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,624.8808434,0,2.69E-05,3722,2.8842688,7.0462413,12.892683,0.86095804,2.1033123,3.8484828,0.94966006,0.9658053,0.98072654
536,3.51913E+16,0.1275,GALAXY,0.1275,GALAXY,2,3,--|--|--,not many features|--|--,"poor calibration, disagreement in flag. unsure about z, set flag to 2",240.8968776,0,4.46E-05,3514,3.969055,10.543475,19.893974,1.6702461,4.4368744,8.371724,0.9480007,0.9646682,0.98008054
537,3.51913E+16,0.5423,GALAXY,0.5423,GALAXY,3,3,--|--|--, not many features| Noisy spectrum|--,none,109.3680292,0,8.74E-05,3501,2.3748746,7.5701303,17.48195,0.6044628,1.9267805,4.449578,0.9489307,0.96530557,0.98044264
538,3.51913E+16,0.2215,GALAXY,0.2215,GALAXY,4,3,--|--|--, H-alpha and H-beta|--|--,none,29007.10873,0,1.93E-06,3510,12.83882,21.309635,28.439047,4.2578535,7.0671067,9.431498,0.9484532,0.96497834,0.98025674
539,3.51913E+16,0.1276,GALAXY,0.1276,GALAXY,4,3,--|--|--, H and K|--|--,none,3910.256264,0,2.11E-05,3701,39.01803,98.61011,188.6861,7.007703,17.71054,33.88834,0.95029163,0.9662379,0.98097223
540,3.51913E+16,0.0643,GALAXY,0.0643,GALAXY,4,3,--|--|--, bright; H-alpha and OIII|--|--,none,47108.67391,0,1.14E-06,3708,28.69145,44.23901,58.224064,12.933338,19.941763,26.24585,0.9502147,0.9661852,0.9809423
541,3.51913E+16,0.0327,GALAXY,0.0327,GALAXY,4,3,--|--|--, H-alpha and OIII|--|--,none,1239.111842,0,4.06E-06,3711,8.29825,12.252739,15.502512,1.6170818,2.387694,3.020978,0.94907975,0.96540767,0.9805007
542,3.51913E+16,0.2761,GALAXY,0.2761,GALAXY,4,3,--|--|--, MgI and SII|--|--,none,1159.018946,0,3.03E-05,3710,4.693333,17.08961,35.756664,2.0730906,7.5486445,15.794063,0.9507902,0.9665794,0.9811662
543,3.51913E+16,0.1269,GALAXY,0.1269,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,2008.523763,0,4.60E-06,3890,4.2546535,7.1176825,10.223537,2.0826473,3.4840963,5.0044084,0.94530374,0.9628187,0.979029
544,3.51913E+16,0.2053,GALAXY,0.2053,GALAXY,4,3,--|--|--, MgI and G| LRG|--,none,985.2455263,0,4.50E-05,3723,5.2587414,16.99287,33.354847,2.6489599,8.559735,16.801672,0.9504336,0.9663352,0.9810275
545,3.51913E+16,0.3471,GALAXY,0.3471,GALAXY,4,3,--|--|--, H-alpha and H-beta|--|--,none,7286.778369,0,4.75E-06,3739,6.5565753,13.875164,21.25286,2.1551366,4.560746,6.985784,0.9515822,0.96712166,0.98147404
546,3.51913E+16,0.2034,GALAXY,0.2034,GALAXY,4,3,--|--|--, H and K| LRG|--,none,181.0938141,0,0.000119696,3700,2.429986,6.6516147,11.807345,1.5705943,4.2991967,7.6315455,0.9509162,0.9666656,0.9812151
547,3.51913E+16,0.1246,GALAXY,0.1246,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,565.0097265,0,7.37E-06,3715,18.082571,29.391132,39.238014,1.3343409,2.1688173,2.895434,0.95194703,0.9673714,0.9816158
548,3.51913E+16,0.2073,GALAXY,0.2073,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,1652.584062,0,5.36E-06,3861,4.849776,9.00098,12.538051,1.2419261,2.3049629,3.2107325,0.95135206,0.96696407,0.9813846
549,3.51913E+16,0.2033,GALAXY,0.2033,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,2028.695248,0,1.15E-05,3878,6.4722853,17.22982,33.3246,2.102886,5.5980763,10.827372,0.95255417,0.96778697,0.98185164
550,3.51913E+16,0.126,GALAXY,0.126,GALAXY,4,3,--|--|--, H-alpha and OIII doublet|--|--,none,2332.161297,0,4.28E-06,3883,6.939808,9.226863,11.06035,2.1613958,2.8736966,3.4447343,0.94607246,0.963346,0.97932893
551,3.51913E+16,0.1283,GALAXY,0.1283,GALAXY,4,3,--|--|--, H-alpha and OIII doublet|--|--,none,646.6954899,0,7.52E-06,3529,5.492261,8.094992,9.605657,1.1126856,1.6399767,1.9460245,0.9438457,0.96181804,0.9784598
552,3.51913E+16,0.6919,GALAXY,0.6919,GALAXY,4,3,--|--|--, OII and H-beta|--|--,none,385.0927647,0,5.18E-05,3502,2.0351627,7.1866083,20.240723,0.44855183,1.5839355,4.4610753,0.9426812,0.96101856,0.97800475
553,3.51913E+16,0.188,GALAXY,0.188,GALAXY,4,3,--|--|--, H-beta and MgI| LRG|--,none,1719.533226,0,3.03E-05,3851,10.597787,33.219902,67.10472,3.5608048,11.161725,22.54686,0.9388178,0.9583637,0.9764926
554,3.51913E+16,0.0106,GALAXY,0.0106,GALAXY,4,3,--|--|--, huge OIII doublet and H-alpha| Part of larger blue irregular galaxy|--,none,43611.84009,0,8.09E-07,3891,6.7865286,5.616706,3.0947852,5.2757525,4.3663483,2.4058425,0.9352832,0.95593166,0.9751057
555,3.51913E+16,0.1276,GALAXY,0.1276,GALAXY,4,3,--|--|--, OII and H-alpha|--|--,none,1689.430389,0,4.61E-06,3591,5.3198504,8.708029,11.812135,1.9880205,3.2541783,4.414178,0.9445513,0.9623023,0.9787353
556,3.51913E+16,0.0111,GALAXY,0.0111,GALAXY,4,3,--|--|--, H-alpha and H-beta|--|--,none,62394.09463,0,5.66E-07,3857,138.55786,158.37863,144.00377,7.000715,8.002171,7.275873,0.9346687,0.9555086,0.97486424
557,3.51913E+16,0.1017,GALAXY,0.1017,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,1794.60532,0,6.07E-06,3691,9.325381,18.48447,29.895441,2.5493493,5.053238,8.17274,0.9411485,0.95996577,0.9774053
558,3.51913E+16,0.5294,GALAXY,0.5294,GALAXY,3.666666667,3,--|--|--, OII and H-beta|--|--,none,210.4129804,0,7.49E-05,3875,3.047666,8.6965685,19.98407,0.65845376,1.8789092,4.3175945,0.93604827,0.95645833,0.97540617
559,3.51913E+16,0.1283,GALAXY,0.1283,GALAXY,4,3,--|--|--, OII and H-alpha|--|--,none,1115.65207,0,4.81E-06,3697,10.121813,16.18138,20.558725,1.875072,2.99761,3.8085165,0.938622,0.958229,0.9764158
560,3.51913E+16,0.2474,GALAXY,0.2474,GALAXY,4,3,--|--|--, H-alpha and OIII doublet|--|--,none,10084.52705,0,2.45E-06,3863,3.9670415,7.1230702,9.254203,2.2741044,4.083296,5.3049664,0.9385658,0.9581904,0.97639376
561,3.51913E+16,0.2426,GALAXY,0.2426,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,671.9620244,0,1.30E-05,3862,3.5458918,7.573373,11.188482,1.0917355,2.3317463,3.4447927,0.93817574,0.9579221,0.9762409
562,3.51913E+16,0.0551,GALAXY,0.0551,GALAXY,3.333333333,3,--|--|--, faint; H-alpha and H-delta|--|--,none,67.76197473,0,2.55E-05,3871,4.4455523,7.451398,9.352949,0.93552935,1.5680844,1.96825,0.94247025,0.96087366,0.97792226
563,3.51913E+16,0.0141,GALAXY,0.0141,GALAXY,1,3,R|RCS|--, faint; few features but i think there's a 4k break bluewards of 6kAA| Mismatched red+blue arms and very noisy spectrum|--,"disagreement in flag. z is not secure, set flag to 1",2.415450697,4,4.15E-05,3686,3.6605303,10.571482,27.547623,0.43055627,1.2434312,3.2401867,0.9390019,0.9584903,0.9765647
564,3.51913E+16,0.3447,GALAXY,0.3447,GALAXY,4,3,--|--|--, H-alpha and SII|--|--,none,4437.907877,0,3.60E-06,3666,4.434758,9.639196,15.734369,1.4601313,3.1736777,5.1804957,0.9379228,0.9577482,0.9761417
565,3.51913E+16,0.0974,GALAXY,0.0974,GALAXY,4,3,--|--|--,H-alpha and OII|--|--,none,2138.770476,0,8.78E-06,3860,68.83589,176.7969,370.66083,9.787853,25.138952,52.70468,0.94200665,0.96055526,0.977741
566,3.51913E+16,0.1277,GALAXY,0.1277,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,8183.932176,0,8.52E-06,3580,50.109554,117.975555,218.29001,12.601615,29.668646,54.89585,0.9440427,0.9619533,0.9785367
567,3.51913E+16,0.2215,GALAXY,0.2215,GALAXY,4,3,--|--|--, H-alpha and H-beta|--|--,none,6713.241423,0,4.50E-06,3569,14.293323,33.52374,58.97093,4.259588,9.990491,17.57407,0.9387474,0.95831525,0.976465
568,3.51913E+16,0.1014,GALAXY,0.1014,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,2735.280974,0,7.45E-06,3575,15.14199,28.79487,45.96566,5.0820465,9.664309,15.427274,0.9441328,0.96201515,0.9785719
569,3.51913E+16,0.2391,GALAXY,0.2391,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,2342.395835,0,8.99E-06,3599,5.102101,11.178255,18.153399,1.9508764,4.2741985,6.9412656,0.94116104,0.95997435,0.9774102
570,3.51913E+16,0.2763,GALAXY,0.2763,GALAXY,4,3,--|--|--, H and K| LRG|--,none,802.3493324,0,5.33E-05,3583,3.5378606,12.992438,25.859068,1.8380419,6.750024,13.434687,0.94353867,0.9616073,0.9783398
571,3.51913E+16,0.1021,GALAXY,0.1021,GALAXY,4,3,--|--|--, H-alpha and SII|--|--,none,465.155744,0,1.19E-05,3550,8.584782,15.377657,22.573212,1.6818483,3.0126436,4.422328,0.93908983,0.95855075,0.97659916
572,3.51913E+16,0.2339,GALAXY,0.2339,GALAXY,4,3,--|--|--, H and K| LRG|--,none,4537.530248,0,2.76E-05,3586,15.735871,52.55131,97.94071,5.500052,18.367903,34.23255,0.9430133,0.9612466,0.9781345
573,3.51913E+16,0.1249,GALAXY,0.1249,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,2200.258841,0,6.86E-06,3574,34.65763,71.036545,115.58188,4.1268115,8.458583,13.762759,0.938833,0.95837414,0.9764985
574,3.51913E+16,0.127,GALAXY,0.127,GALAXY,3.666666667,3,--|--|--, H and K|--|--,none,5236.454902,0,1.87E-05,3577,35.84345,96.331985,188.19807,9.318121,25.043158,48.925327,0.93939525,0.95876074,0.97671884
575,3.51913E+16,0.4349,GALAXY,0.4349,GALAXY,4,3,--|--|--, H-alpha and H-beta|--|--,none,1447.555329,0,1.16E-05,3555,2.353577,6.439482,11.042956,1.0663773,2.9176517,5.0034304,0.94373053,0.961739,0.9784148
576,3.51913E+16,0.3209,GALAXY,0.3209,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,574.9928837,0,2.37E-05,3559,4.538474,11.69324,21.187328,1.0917482,2.812856,5.096697,0.941386,0.9601289,0.9774982
577,3.51913E+16,0.0503,GALAXY,0.0503,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,812.403849,0,7.89E-06,3570,92.32408,135.93744,168.6738,2.318887,3.4143157,4.236549,0.93934065,0.9587232,0.97669744
578,3.51913E+16,0.1277,GALAXY,0.1277,GALAXY,4,3,--|--|--, H-alpha and SII|--|--,none,6435.993144,0,3.54E-06,3562,22.526354,38.731228,56.4127,4.968237,8.542256,12.441944,0.9414004,0.9601388,0.97750384
579,3.51913E+16,0.1292,GALAXY,0.1292,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,2920.07206,0,7.65E-06,3597,34.016094,67.48048,109.45171,5.442395,10.796519,17.511696,0.9396876,0.9589617,0.97683334
580,3.51913E+16,0.1011,GALAXY,0.1011,GALAXY,4,3,--|--|--, H-alpha and OIII|--|--,none,7852.897788,0,2.14E-06,3592,28.533936,41.13448,53.86569,3.75913,5.419156,7.0963964,0.93681365,0.95698506,0.9757066
581,3.51913E+16,0.0969,GALAXY,0.0969,GALAXY,4,3,--|--|--, H-alpha and H-beta|--|--,none,13321.94415,0,2.47E-06,3661,14.941199,21.86877,30.894266,5.193666,7.601738,10.739063,0.9384146,0.95808643,0.9763345
582,3.51913E+16,0.0978,GALAXY,0.0978,GALAXY,4,3,--|--|--, H-alpha and H-beta|--|--,none,2613.610698,0,4.57E-06,3655,13.916524,22.075665,30.565035,2.967701,4.707639,6.5179987,0.937553,0.9574938,0.9759967
583,3.51913E+16,0.1012,GALAXY,0.1012,GALAXY,3.666666667,3,--|--|--, H-alpha and OIII doublet|--|--,none,173.6474307,0,1.87E-05,3802,3.657863,8.516295,15.016679,1.1253394,2.6200335,4.6198726,0.93665487,0.9568758,0.9756443
584,3.51913E+16,0.4341,GALAXY,0.4341,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,1756.307278,0,9.16E-06,3667,2.6265204,6.353453,9.360863,1.3540944,3.275503,4.8259635,0.93637186,0.956681,0.9755332
585,3.51913E+16,0.3087,GALAXY,0.3087,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,2777.765058,0,4.41E-06,3683,3.4504168,6.793307,10.386002,1.4441178,2.843232,4.3468976,0.9376406,0.95755404,0.97603106
586,3.51913E+16,0.1022,GALAXY,0.1022,GALAXY,4,3,--|--|--, MgI and H-delta| LRG|--,none,8630.259757,0,2.16E-05,3817,132.02888,349.84396,710.142,14.490608,38.396534,77.940445,0.93360066,0.9547729,0.9744444
587,3.51913E+16,0.128,GALAXY,0.128,GALAXY,4,3,--|--|--, H-alpha and H-beta|--|--,none,828.1151596,0,5.66E-06,3659,5.882582,8.574297,11.352792,0.9283379,1.3531208,1.7915987,0.9380194,0.9578146,0.97617954
588,3.51913E+16,0.3134,GALAXY,0.3134,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,618.4195873,0,1.37E-05,3812,3.7974784,8.862905,14.143128,0.7941886,1.8535506,2.957834,0.93445253,0.9553597,0.9747793
589,3.51913E+16,0.1293,GALAXY,0.1293,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,8044.250875,0,7.82E-06,3652,20.021338,45.870506,85.043915,8.788598,20.135391,37.331017,0.9380823,0.95785785,0.9762042
590,3.51913E+16,0.4097,QSO,0.4097,QSO,4,3,--|--|--, quasar; broad lines|Clear Seyfert 1. Broad Balmer lines and MgII.|--,"disagreement in spectype. broad lines,set to QSO",18582.16075,0,1.43E-05,3929,6.520117,9.605201,15.994184,5.063171,7.4588804,12.420219,0.9354068,0.9560167,0.9751542
591,3.51913E+16,0.2421,GALAXY,0.2421,GALAXY,4,3,--|--|--, H and K| LRG|--,none,1826.239066,0,6.00E-05,3909,6.0555015,22.550297,47.163246,2.883162,10.73671,22.455494,0.9378333,0.9576866,0.9761066
592,3.51913E+16,0.0957,QSO,0.0957,QSO,4,3,--|--|--, quasar; broad lines| Obscured AGN - broad Halpha and Hbeta|--,"disagreement in spectype. broad lines,set to QSO",22225.82895,0,1.17E-05,3823,192.44466,405.1727,732.4273,17.104492,36.011772,65.09818,0.94044214,0.95948035,0.9771288
593,3.51913E+16,0.5101,GALAXY,0.5101,GALAXY,3.666666667,3,--|--|--, OII but very few other features|--|--,none,128.7870298,0,6.77E-05,3828,1.8171443,6.54562,17.016815,0.54807615,1.9742506,5.132509,0.93818134,0.957926,0.9762431
594,3.51913E+16,0.129,GALAXY,0.129,GALAXY,4,3,--|--|--, H-alpha and OII|--|--,none,2352.592498,0,1.78E-05,3813,28.136797,77.12771,163.77765,4.6685076,12.797167,27.17428,0.93426305,0.95522916,0.9747048
